instrument_key,float_mktcap_hkd,total_mktcap_hkd,circulating_mktcap_hkd,market_cap_field_name,market_cap_as_of_date,market_cap_source_label,market_cap_currency,market_cap_admissibility_note,latest_turnover_hkd,latest_volume_shares,liquidity_field_name,liquidity_as_of_date,liquidity_source_label,liquidity_currency,as_of_date,source_label
07252,,0.000000,0.000000,eastmoney_f20_total_market_cap;eastmoney_f21_circulating_market_cap,2026-05-25,eastmoney_hk_spot_market_snapshot,HKD,Public Eastmoney HK quote snapshot. f20/f21 are treated as total/circulating market cap reference only; do not promote to float_mktcap_hkd or verified fact truth.,0.000000,0.000000,eastmoney_f6_turnover;eastmoney_f5_volume,2026-05-25,eastmoney_hk_spot_market_snapshot,HKD,2026-05-25,eastmoney_hk_spot_market_snapshot
07248,,0.000000,0.000000,eastmoney_f20_total_market_cap;eastmoney_f21_circulating_market_cap,2026-05-25,eastmoney_hk_spot_market_snapshot,HKD,Public Eastmoney HK quote snapshot. f20/f21 are treated as total/circulating market cap reference only; do not promote to float_mktcap_hkd or verified fact truth.,0.000000,0.000000,eastmoney_f6_turnover;eastmoney_f5_volume,2026-05-25,eastmoney_hk_spot_market_snapshot,HKD,2026-05-25,eastmoney_hk_spot_market_snapshot
07234,,0.000000,0.000000,eastmoney_f20_total_market_cap;eastmoney_f21_circulating_market_cap,2026-05-25,eastmoney_hk_spot_market_snapshot,HKD,Public Eastmoney HK quote snapshot. f20/f21 are treated as total/circulating market cap reference only; do not promote to float_mktcap_hkd or verified fact truth.,13812023.000000,1138100.000000,eastmoney_f6_turnover;eastmoney_f5_volume,2026-05-25,eastmoney_hk_spot_market_snapshot,HKD,2026-05-25,eastmoney_hk_spot_market_snapshot
07233,,0.000000,0.000000,eastmoney_f20_total_market_cap;eastmoney_f21_circulating_market_cap,2026-05-25,eastmoney_hk_spot_market_snapshot,HKD,Public Eastmoney HK quote snapshot. f20/f21 are treated as total/circulating market cap reference only; do not promote to float_mktcap_hkd or verified fact truth.,2621671.000000,494000.000000,eastmoney_f6_turnover;eastmoney_f5_volume,2026-05-25,eastmoney_hk_spot_market_snapshot,HKD,2026-05-25,eastmoney_hk_spot_market_snapshot
07232,,0.000000,0.000000,eastmoney_f20_total_market_cap;eastmoney_f21_circulating_market_cap,2026-05-25,eastmoney_hk_spot_market_snapshot,HKD,Public Eastmoney HK quote snapshot. f20/f21 are treated as total/circulating market cap reference only; do not promote to float_mktcap_hkd or verified fact truth.,0.000000,0.000000,eastmoney_f6_turnover;eastmoney_f5_volume,2026-05-25,eastmoney_hk_spot_market_snapshot,HKD,2026-05-25,eastmoney_hk_spot_market_snapshot
07231,,0.000000,0.000000,eastmoney_f20_total_market_cap;eastmoney_f21_circulating_market_cap,2026-05-25,eastmoney_hk_spot_market_snapshot,HKD,Public Eastmoney HK quote snapshot. f20/f21 are treated as total/circulating market cap reference only; do not promote to float_mktcap_hkd or verified fact truth.,0.000000,0.000000,eastmoney_f6_turnover;eastmoney_f5_volume,2026-05-25,eastmoney_hk_spot_market_snapshot,HKD,2026-05-25,eastmoney_hk_spot_market_snapshot
07230,,0.000000,0.000000,eastmoney_f20_total_market_cap;eastmoney_f21_circulating_market_cap,2026-05-25,eastmoney_hk_spot_market_snapshot,HKD,Public Eastmoney HK quote snapshot. f20/f21 are treated as total/circulating market cap reference only; do not promote to float_mktcap_hkd or verified fact truth.,0.000000,0.000000,eastmoney_f6_turnover;eastmoney_f5_volume,2026-05-25,eastmoney_hk_spot_market_snapshot,HKD,2026-05-25,eastmoney_hk_spot_market_snapshot
07226,,0.000000,0.000000,eastmoney_f20_total_market_cap;eastmoney_f21_circulating_market_cap,2026-05-25,eastmoney_hk_spot_market_snapshot,HKD,Public Eastmoney HK quote snapshot. f20/f21 are treated as total/circulating market cap reference only; do not promote to float_mktcap_hkd or verified fact truth.,1263882800.000000,339137984.000000,eastmoney_f6_turnover;eastmoney_f5_volume,2026-05-25,eastmoney_hk_spot_market_snapshot,HKD,2026-05-25,eastmoney_hk_spot_market_snapshot
07200,,0.000000,0.000000,eastmoney_f20_total_market_cap;eastmoney_f21_circulating_market_cap,2026-05-25,eastmoney_hk_spot_market_snapshot,HKD,Public Eastmoney HK quote snapshot. f20/f21 are treated as total/circulating market cap reference only; do not promote to float_mktcap_hkd or verified fact truth.,566094688.000000,98284939.000000,eastmoney_f6_turnover;eastmoney_f5_volume,2026-05-25,eastmoney_hk_spot_market_snapshot,HKD,2026-05-25,eastmoney_hk_spot_market_snapshot
06999,,120152565.000000,120152565.000000,eastmoney_f20_total_market_cap;eastmoney_f21_circulating_market_cap,2026-05-25,eastmoney_hk_spot_market_snapshot,HKD,Public Eastmoney HK quote snapshot. f20/f21 are treated as total/circulating market cap reference only; do not promote to float_mktcap_hkd or verified fact truth.,0.000000,0.000000,eastmoney_f6_turnover;eastmoney_f5_volume,2026-05-25,eastmoney_hk_spot_market_snapshot,HKD,2026-05-25,eastmoney_hk_spot_market_snapshot
06998,,4194511778.000000,4194511778.000000,eastmoney_f20_total_market_cap;eastmoney_f21_circulating_market_cap,2026-05-25,eastmoney_hk_spot_market_snapshot,HKD,Public Eastmoney HK quote snapshot. f20/f21 are treated as total/circulating market cap reference only; do not promote to float_mktcap_hkd or verified fact truth.,2405890.000000,1122500.000000,eastmoney_f6_turnover;eastmoney_f5_volume,2026-05-25,eastmoney_hk_spot_market_snapshot,HKD,2026-05-25,eastmoney_hk_spot_market_snapshot
06996,,3056598594.000000,3056598594.000000,eastmoney_f20_total_market_cap;eastmoney_f21_circulating_market_cap,2026-05-25,eastmoney_hk_spot_market_snapshot,HKD,Public Eastmoney HK quote snapshot. f20/f21 are treated as total/circulating market cap reference only; do not promote to float_mktcap_hkd or verified fact truth.,9115478.000000,2030621.000000,eastmoney_f6_turnover;eastmoney_f5_volume,2026-05-25,eastmoney_hk_spot_market_snapshot,HKD,2026-05-25,eastmoney_hk_spot_market_snapshot
06993,,18273701391.000000,18273701391.000000,eastmoney_f20_total_market_cap;eastmoney_f21_circulating_market_cap,2026-05-25,eastmoney_hk_spot_market_snapshot,HKD,Public Eastmoney HK quote snapshot. f20/f21 are treated as total/circulating market cap reference only; do not promote to float_mktcap_hkd or verified fact truth.,9527320.000000,3075920.000000,eastmoney_f6_turnover;eastmoney_f5_volume,2026-05-25,eastmoney_hk_spot_market_snapshot,HKD,2026-05-25,eastmoney_hk_spot_market_snapshot
06990,,110576786500.000000,81080734669.000000,eastmoney_f20_total_market_cap;eastmoney_f21_circulating_market_cap,2026-05-25,eastmoney_hk_spot_market_snapshot,HKD,Public Eastmoney HK quote snapshot. f20/f21 are treated as total/circulating market cap reference only; do not promote to float_mktcap_hkd or verified fact truth.,601329968.000000,1256511.000000,eastmoney_f6_turnover;eastmoney_f5_volume,2026-05-25,eastmoney_hk_spot_market_snapshot,HKD,2026-05-25,eastmoney_hk_spot_market_snapshot
06989,,915261000.000000,915261000.000000,eastmoney_f20_total_market_cap;eastmoney_f21_circulating_market_cap,2026-05-25,eastmoney_hk_spot_market_snapshot,HKD,Public Eastmoney HK quote snapshot. f20/f21 are treated as total/circulating market cap reference only; do not promote to float_mktcap_hkd or verified fact truth.,7383550.000000,9483000.000000,eastmoney_f6_turnover;eastmoney_f5_volume,2026-05-25,eastmoney_hk_spot_market_snapshot,HKD,2026-05-25,eastmoney_hk_spot_market_snapshot
06988,,246680429.000000,246680429.000000,eastmoney_f20_total_market_cap;eastmoney_f21_circulating_market_cap,2026-05-25,eastmoney_hk_spot_market_snapshot,HKD,Public Eastmoney HK quote snapshot. f20/f21 are treated as total/circulating market cap reference only; do not promote to float_mktcap_hkd or verified fact truth.,26640.000000,260000.000000,eastmoney_f6_turnover;eastmoney_f5_volume,2026-05-25,eastmoney_hk_spot_market_snapshot,HKD,2026-05-25,eastmoney_hk_spot_market_snapshot
06980,,1995800000.000000,1244131825.000000,eastmoney_f20_total_market_cap;eastmoney_f21_circulating_market_cap,2026-05-25,eastmoney_hk_spot_market_snapshot,HKD,Public Eastmoney HK quote snapshot. f20/f21 are treated as total/circulating market cap reference only; do not promote to float_mktcap_hkd or verified fact truth.,1203848.000000,52200.000000,eastmoney_f6_turnover;eastmoney_f5_volume,2026-05-25,eastmoney_hk_spot_market_snapshot,HKD,2026-05-25,eastmoney_hk_spot_market_snapshot
06979,,26024628864.000000,26024628864.000000,eastmoney_f20_total_market_cap;eastmoney_f21_circulating_market_cap,2026-05-25,eastmoney_hk_spot_market_snapshot,HKD,Public Eastmoney HK quote snapshot. f20/f21 are treated as total/circulating market cap reference only; do not promote to float_mktcap_hkd or verified fact truth.,28331678.000000,3674559.000000,eastmoney_f6_turnover;eastmoney_f5_volume,2026-05-25,eastmoney_hk_spot_market_snapshot,HKD,2026-05-25,eastmoney_hk_spot_market_snapshot
06978,,487825632.000000,487825632.000000,eastmoney_f20_total_market_cap;eastmoney_f21_circulating_market_cap,2026-05-25,eastmoney_hk_spot_market_snapshot,HKD,Public Eastmoney HK quote snapshot. f20/f21 are treated as total/circulating market cap reference only; do not promote to float_mktcap_hkd or verified fact truth.,435896.000000,557400.000000,eastmoney_f6_turnover;eastmoney_f5_volume,2026-05-25,eastmoney_hk_spot_market_snapshot,HKD,2026-05-25,eastmoney_hk_spot_market_snapshot
06969,,61705433325.000000,61705433325.000000,eastmoney_f20_total_market_cap;eastmoney_f21_circulating_market_cap,2026-05-25,eastmoney_hk_spot_market_snapshot,HKD,Public Eastmoney HK quote snapshot. f20/f21 are treated as total/circulating market cap reference only; do not promote to float_mktcap_hkd or verified fact truth.,60016197.000000,5994437.000000,eastmoney_f6_turnover;eastmoney_f5_volume,2026-05-25,eastmoney_hk_spot_market_snapshot,HKD,2026-05-25,eastmoney_hk_spot_market_snapshot
06968,,338955991.000000,338955991.000000,eastmoney_f20_total_market_cap;eastmoney_f21_circulating_market_cap,2026-05-25,eastmoney_hk_spot_market_snapshot,HKD,Public Eastmoney HK quote snapshot. f20/f21 are treated as total/circulating market cap reference only; do not promote to float_mktcap_hkd or verified fact truth.,1791250.000000,8231000.000000,eastmoney_f6_turnover;eastmoney_f5_volume,2026-05-25,eastmoney_hk_spot_market_snapshot,HKD,2026-05-25,eastmoney_hk_spot_market_snapshot
06966,,490000000.000000,490000000.000000,eastmoney_f20_total_market_cap;eastmoney_f21_circulating_market_cap,2026-05-25,eastmoney_hk_spot_market_snapshot,HKD,Public Eastmoney HK quote snapshot. f20/f21 are treated as total/circulating market cap reference only; do not promote to float_mktcap_hkd or verified fact truth.,0.000000,0.000000,eastmoney_f6_turnover;eastmoney_f5_volume,2026-05-25,eastmoney_hk_spot_market_snapshot,HKD,2026-05-25,eastmoney_hk_spot_market_snapshot
06963,,40140313525.000000,12140902110.000000,eastmoney_f20_total_market_cap;eastmoney_f21_circulating_market_cap,2026-05-25,eastmoney_hk_spot_market_snapshot,HKD,Public Eastmoney HK quote snapshot. f20/f21 are treated as total/circulating market cap reference only; do not promote to float_mktcap_hkd or verified fact truth.,63560424.000000,18213492.000000,eastmoney_f6_turnover;eastmoney_f5_volume,2026-05-25,eastmoney_hk_spot_market_snapshot,HKD,2026-05-25,eastmoney_hk_spot_market_snapshot
06960,,6371374215.000000,2258017914.000000,eastmoney_f20_total_market_cap;eastmoney_f21_circulating_market_cap,2026-05-25,eastmoney_hk_spot_market_snapshot,HKD,Public Eastmoney HK quote snapshot. f20/f21 are treated as total/circulating market cap reference only; do not promote to float_mktcap_hkd or verified fact truth.,26705395.000000,1799500.000000,eastmoney_f6_turnover;eastmoney_f5_volume,2026-05-25,eastmoney_hk_spot_market_snapshot,HKD,2026-05-25,eastmoney_hk_spot_market_snapshot
06959,,705538400.000000,705538400.000000,eastmoney_f20_total_market_cap;eastmoney_f21_circulating_market_cap,2026-05-25,eastmoney_hk_spot_market_snapshot,HKD,Public Eastmoney HK quote snapshot. f20/f21 are treated as total/circulating market cap reference only; do not promote to float_mktcap_hkd or verified fact truth.,333806.000000,98200.000000,eastmoney_f6_turnover;eastmoney_f5_volume,2026-05-25,eastmoney_hk_spot_market_snapshot,HKD,2026-05-25,eastmoney_hk_spot_market_snapshot
06958,,100637500.000000,100637500.000000,eastmoney_f20_total_market_cap;eastmoney_f21_circulating_market_cap,2026-05-25,eastmoney_hk_spot_market_snapshot,HKD,Public Eastmoney HK quote snapshot. f20/f21 are treated as total/circulating market cap reference only; do not promote to float_mktcap_hkd or verified fact truth.,1556.000000,16000.000000,eastmoney_f6_turnover;eastmoney_f5_volume,2026-05-25,eastmoney_hk_spot_market_snapshot,HKD,2026-05-25,eastmoney_hk_spot_market_snapshot
06955,,3771342186.000000,3771342186.000000,eastmoney_f20_total_market_cap;eastmoney_f21_circulating_market_cap,2026-05-25,eastmoney_hk_spot_market_snapshot,HKD,Public Eastmoney HK quote snapshot. f20/f21 are treated as total/circulating market cap reference only; do not promote to float_mktcap_hkd or verified fact truth.,23358378.000000,3875800.000000,eastmoney_f6_turnover;eastmoney_f5_volume,2026-05-25,eastmoney_hk_spot_market_snapshot,HKD,2026-05-25,eastmoney_hk_spot_market_snapshot
06939,,1068625000.000000,1068625000.000000,eastmoney_f20_total_market_cap;eastmoney_f21_circulating_market_cap,2026-05-25,eastmoney_hk_spot_market_snapshot,HKD,Public Eastmoney HK quote snapshot. f20/f21 are treated as total/circulating market cap reference only; do not promote to float_mktcap_hkd or verified fact truth.,4585440.000000,2240000.000000,eastmoney_f6_turnover;eastmoney_f5_volume,2026-05-25,eastmoney_hk_spot_market_snapshot,HKD,2026-05-25,eastmoney_hk_spot_market_snapshot
06938,,9636352415.000000,9636352415.000000,eastmoney_f20_total_market_cap;eastmoney_f21_circulating_market_cap,2026-05-25,eastmoney_hk_spot_market_snapshot,HKD,Public Eastmoney HK quote snapshot. f20/f21 are treated as total/circulating market cap reference only; do not promote to float_mktcap_hkd or verified fact truth.,3951070.000000,69740.000000,eastmoney_f6_turnover;eastmoney_f5_volume,2026-05-25,eastmoney_hk_spot_market_snapshot,HKD,2026-05-25,eastmoney_hk_spot_market_snapshot
06936,,162672813603.000000,7747200000.000000,eastmoney_f20_total_market_cap;eastmoney_f21_circulating_market_cap,2026-05-25,eastmoney_hk_spot_market_snapshot,HKD,Public Eastmoney HK quote snapshot. f20/f21 are treated as total/circulating market cap reference only; do not promote to float_mktcap_hkd or verified fact truth.,42105312.000000,1307610.000000,eastmoney_f6_turnover;eastmoney_f5_volume,2026-05-25,eastmoney_hk_spot_market_snapshot,HKD,2026-05-25,eastmoney_hk_spot_market_snapshot
06933,,440842900.000000,440842900.000000,eastmoney_f20_total_market_cap;eastmoney_f21_circulating_market_cap,2026-05-25,eastmoney_hk_spot_market_snapshot,HKD,Public Eastmoney HK quote snapshot. f20/f21 are treated as total/circulating market cap reference only; do not promote to float_mktcap_hkd or verified fact truth.,6747160.000000,7144000.000000,eastmoney_f6_turnover;eastmoney_f5_volume,2026-05-25,eastmoney_hk_spot_market_snapshot,HKD,2026-05-25,eastmoney_hk_spot_market_snapshot
06929,,3626501316.000000,3626501316.000000,eastmoney_f20_total_market_cap;eastmoney_f21_circulating_market_cap,2026-05-25,eastmoney_hk_spot_market_snapshot,HKD,Public Eastmoney HK quote snapshot. f20/f21 are treated as total/circulating market cap reference only; do not promote to float_mktcap_hkd or verified fact truth.,4955680.000000,1128500.000000,eastmoney_f6_turnover;eastmoney_f5_volume,2026-05-25,eastmoney_hk_spot_market_snapshot,HKD,2026-05-25,eastmoney_hk_spot_market_snapshot
06928,,178245000.000000,178245000.000000,eastmoney_f20_total_market_cap;eastmoney_f21_circulating_market_cap,2026-05-25,eastmoney_hk_spot_market_snapshot,HKD,Public Eastmoney HK quote snapshot. f20/f21 are treated as total/circulating market cap reference only; do not promote to float_mktcap_hkd or verified fact truth.,61352.000000,264000.000000,eastmoney_f6_turnover;eastmoney_f5_volume,2026-05-25,eastmoney_hk_spot_market_snapshot,HKD,2026-05-25,eastmoney_hk_spot_market_snapshot
06922,,1277360100.000000,777955282.000000,eastmoney_f20_total_market_cap;eastmoney_f21_circulating_market_cap,2026-05-25,eastmoney_hk_spot_market_snapshot,HKD,Public Eastmoney HK quote snapshot. f20/f21 are treated as total/circulating market cap reference only; do not promote to float_mktcap_hkd or verified fact truth.,330414.000000,63000.000000,eastmoney_f6_turnover;eastmoney_f5_volume,2026-05-25,eastmoney_hk_spot_market_snapshot,HKD,2026-05-25,eastmoney_hk_spot_market_snapshot
06919,,618964522.000000,618964522.000000,eastmoney_f20_total_market_cap;eastmoney_f21_circulating_market_cap,2026-05-25,eastmoney_hk_spot_market_snapshot,HKD,Public Eastmoney HK quote snapshot. f20/f21 are treated as total/circulating market cap reference only; do not promote to float_mktcap_hkd or verified fact truth.,0.000000,0.000000,eastmoney_f6_turnover;eastmoney_f5_volume,2026-05-25,eastmoney_hk_spot_market_snapshot,HKD,2026-05-25,eastmoney_hk_spot_market_snapshot
06918,,128534860.000000,128534860.000000,eastmoney_f20_total_market_cap;eastmoney_f21_circulating_market_cap,2026-05-25,eastmoney_hk_spot_market_snapshot,HKD,Public Eastmoney HK quote snapshot. f20/f21 are treated as total/circulating market cap reference only; do not promote to float_mktcap_hkd or verified fact truth.,447570.000000,3084000.000000,eastmoney_f6_turnover;eastmoney_f5_volume,2026-05-25,eastmoney_hk_spot_market_snapshot,HKD,2026-05-25,eastmoney_hk_spot_market_snapshot
06913,,213440000.000000,213440000.000000,eastmoney_f20_total_market_cap;eastmoney_f21_circulating_market_cap,2026-05-25,eastmoney_hk_spot_market_snapshot,HKD,Public Eastmoney HK quote snapshot. f20/f21 are treated as total/circulating market cap reference only; do not promote to float_mktcap_hkd or verified fact truth.,19516.000000,122000.000000,eastmoney_f6_turnover;eastmoney_f5_volume,2026-05-25,eastmoney_hk_spot_market_snapshot,HKD,2026-05-25,eastmoney_hk_spot_market_snapshot
